,Order Date,Product Name,Category,Region,Quantity,Sales,Profit
1329,2022-11-07,Keyboard,Accessories,North,5,365,94.05
1330,2023-02-26,Tablet,Electronics,South,8,3896,735.66
1331,2024-04-28,Laptop,Electronics,South,1,636,169.24
1332,2024-07-27,Monitor,Accessories,East,7,637,87.86
1333,2023-09-26,Keyboard,Accessories,South,3,1302,180.82
1334,2024-08-24,Smartphone,Electronics,West,1,719,40.42
1335,2023-08-08,Camera,Electronics,West,6,5106,1341.93
1336,2023-07-11,Mouse,Accessories,West,3,1215,129.8
1337,2024-05-23,Camera,Electronics,East,9,1791,187.28
1338,2023-09-30,Printer,Office,East,9,6255,452.46
1339,2023-05-02,Printer,Office,East,5,4165,1012.37
1340,2023-12-31,Monitor,Accessories,South,5,5990,1192.11
1341,2023-12-01,Tablet,Electronics,South,1,847,142.74
1342,2024-02-04,Camera,Electronics,East,8,688,131.26
1343,2023-06-24,Tablet,Electronics,East,2,1188,286.38
1344,2023-08-20,Camera,Electronics,North,7,3101,926.09
1345,2024-12-30,Headphones,Accessories,West,9,8703,1562.88
1346,2024-10-29,Printer,Office,West,9,9324,2416.93
1347,2024-09-20,Laptop,Electronics,North,1,749,68.17
1348,2024-11-17,Smartwatch,Electronics,West,4,3224,871.53
1349,2023-10-01,Monitor,Accessories,South,3,459,40.96
1350,2024-12-24,Smartwatch,Electronics,East,7,5726,976.14
1351,2022-04-20,Keyboard,Accessories,West,4,616,175.75
1352,2024-12-24,Laptop,Electronics,North,2,1584,406.25
1353,2023-06-24,Laptop,Electronics,East,5,3205,368.41
1354,2024-09-18,Printer,Office,East,1,958,186.76
1355,2023-12-18,Laptop,Electronics,East,9,5139,1315.93
1356,2024-11-09,Smartphone,Electronics,West,5,3795,239.15
1357,2024-03-03,Camera,Electronics,East,2,810,229.33
1358,2024-05-11,Camera,Electronics,South,6,5106,1500.2
1359,2024-06-30,Monitor,Accessories,West,2,798,79.25
1360,2022-02-22,Laptop,Electronics,West,5,3165,895.33
1361,2023-09-21,Tablet,Electronics,East,5,5935,875.84
1362,2022-06-27,Keyboard,Accessories,South,4,3352,663.15
1363,2024-01-29,Smartphone,Electronics,West,9,8343,821.0
1364,2022-05-25,Monitor,Accessories,East,4,2604,411.38
1365,2023-10-28,Headphones,Accessories,West,1,526,108.88
1366,2023-11-12,Monitor,Accessories,West,9,5220,1324.01
1367,2023-11-12,Printer,Office,North,9,1737,152.98
1368,2022-10-24,Mouse,Accessories,West,6,3186,841.04
1369,2023-01-13,Smartphone,Electronics,West,6,7014,1202.25
1370,2023-01-17,Mouse,Accessories,South,9,3411,444.87
1371,2022-01-20,Monitor,Accessories,East,1,513,87.58
1372,2022-07-05,Smartphone,Electronics,West,1,1104,277.85
1373,2022-08-11,Smartphone,Electronics,East,9,2718,271.51
1374,2023-05-14,Headphones,Accessories,North,6,1662,416.3
1375,2023-12-16,Mouse,Accessories,West,5,1700,360.59
1376,2024-12-06,Tablet,Electronics,South,4,2932,597.65
1377,2023-10-13,Mouse,Accessories,North,4,3604,971.14
1378,2024-03-26,Camera,Electronics,West,4,4596,553.58
1379,2024-04-05,Smartwatch,Electronics,East,6,930,68.24
1380,2023-06-24,Tablet,Electronics,North,3,2790,470.93
1381,2022-05-22,Smartphone,Electronics,North,6,4596,1162.75
1382,2023-10-15,Keyboard,Accessories,South,1,962,260.28
1383,2024-10-23,Smartphone,Electronics,North,1,92,14.88
1384,2024-09-29,Keyboard,Accessories,North,5,1130,254.99
1385,2024-04-29,Headphones,Accessories,East,6,6024,1706.41
1386,2024-01-16,Printer,Office,South,1,879,135.0
1387,2022-06-06,Monitor,Accessories,East,8,2384,444.98
1388,2024-12-25,Camera,Electronics,South,4,4644,277.26
1389,2024-04-04,Keyboard,Accessories,East,1,607,79.78
1390,2022-09-29,Mouse,Accessories,South,7,770,129.11
1391,2022-11-06,Keyboard,Accessories,South,1,711,158.89
1392,2023-08-02,Keyboard,Accessories,South,2,1088,235.83
1393,2024-03-05,Laptop,Electronics,East,7,4704,513.14
1394,2022-12-15,Laptop,Electronics,East,5,660,90.86
1395,2022-11-25,Headphones,Accessories,South,5,4680,516.26
1396,2022-10-06,Camera,Electronics,East,7,6797,665.29
1397,2024-12-11,Mouse,Accessories,North,9,558,38.86
1398,2023-09-13,Monitor,Accessories,East,4,4496,1115.75
1399,2022-05-28,Keyboard,Accessories,South,1,713,62.78
1400,2022-08-17,Camera,Electronics,East,2,1310,212.43
1401,2024-10-31,Keyboard,Accessories,West,9,2853,564.05
1402,2023-11-20,Camera,Electronics,South,2,2324,516.06
1403,2024-04-16,Laptop,Electronics,North,1,330,53.42
1404,2023-09-22,Camera,Electronics,South,3,588,100.52
1405,2024-05-07,Smartphone,Electronics,East,1,63,11.91
1406,2022-03-15,Tablet,Electronics,East,7,847,147.71
1407,2024-06-28,Printer,Office,East,1,1037,56.89
1408,2024-01-06,Mouse,Accessories,North,1,373,72.17
1409,2023-12-20,Laptop,Electronics,North,1,1176,157.47
1410,2022-01-11,Smartphone,Electronics,East,3,2139,422.52
1411,2024-12-11,Monitor,Accessories,West,9,4140,301.12
1412,2024-01-13,Laptop,Electronics,North,1,1038,63.23
1413,2024-07-28,Monitor,Accessories,East,8,2024,203.11
1414,2022-04-15,Smartwatch,Electronics,South,6,6624,1136.09
1415,2023-09-23,Smartwatch,Electronics,East,7,5019,1154.79
1416,2024-04-15,Smartphone,Electronics,East,5,750,207.77
1417,2023-03-23,Camera,Electronics,North,7,6461,1455.36
1418,2023-11-04,Tablet,Electronics,West,6,2946,208.01
1419,2024-05-24,Monitor,Accessories,South,1,618,81.04
1420,2022-03-27,Printer,Office,South,2,1774,322.49
1421,2022-05-11,Camera,Electronics,East,9,8586,700.37
1422,2024-02-13,Laptop,Electronics,South,5,2000,232.41
1423,2023-02-16,Mouse,Accessories,East,1,849,205.88
1424,2023-08-13,Mouse,Accessories,East,6,3186,374.63
1425,2024-05-15,Monitor,Accessories,South,4,2536,495.13
1426,2024-05-09,Smartwatch,Electronics,South,2,1306,228.41
1427,2022-05-02,Tablet,Electronics,East,3,2508,631.85
1428,2024-07-13,Tablet,Electronics,North,8,1048,107.56
1429,2022-11-19,Keyboard,Accessories,East,4,1516,256.96
1430,2024-03-04,Smartphone,Electronics,West,9,10458,1835.21
1431,2024-05-20,Headphones,Accessories,East,9,2754,259.16
1432,2022-09-28,Printer,Office,West,4,3432,364.27
1433,2022-12-25,Monitor,Accessories,South,2,1234,257.89
1434,2022-07-30,Monitor,Accessories,East,1,847,146.25
1435,2022-10-23,Keyboard,Accessories,South,7,7672,896.11
1436,2024-04-04,Monitor,Accessories,North,9,7596,1454.15
1437,2024-11-02,Keyboard,Accessories,East,7,7252,1357.27
1438,2024-12-05,Smartwatch,Electronics,West,6,732,136.59
1439,2023-06-27,Smartphone,Electronics,West,1,173,20.96
1440,2023-03-18,Camera,Electronics,North,3,2805,749.5
1441,2023-09-18,Smartphone,Electronics,West,8,7048,391.96
1442,2024-08-16,Mouse,Accessories,East,6,4698,1020.11
1443,2024-01-17,Smartwatch,Electronics,South,1,565,148.79
1444,2023-06-17,Monitor,Accessories,North,1,672,198.75
1445,2022-07-24,Camera,Electronics,South,6,2604,566.34
1446,2024-05-31,Tablet,Electronics,West,6,5124,501.5
1447,2022-08-14,Smartwatch,Electronics,West,5,2455,714.35
1448,2022-03-01,Printer,Office,North,2,1796,225.15
1449,2022-01-25,Laptop,Electronics,South,1,288,61.85
1450,2023-07-23,Laptop,Electronics,North,5,2160,553.41
1451,2022-03-10,Tablet,Electronics,West,1,105,27.36
1452,2023-05-05,Monitor,Accessories,South,9,7578,1596.64
1453,2023-03-10,Headphones,Accessories,South,1,365,50.1
1454,2024-04-23,Camera,Electronics,West,8,3752,537.98
1455,2024-08-21,Keyboard,Accessories,North,2,1384,316.21
1456,2023-02-21,Smartphone,Electronics,West,5,475,76.22
1457,2023-01-09,Printer,Office,West,4,1116,242.31
1458,2023-08-24,Smartphone,Electronics,West,1,137,39.35
1459,2022-01-12,Headphones,Accessories,South,6,738,158.96
1460,2023-10-09,Camera,Electronics,West,3,1821,543.01
1461,2022-04-22,Keyboard,Accessories,West,7,3654,670.16
1462,2024-07-14,Keyboard,Accessories,East,6,2592,404.89
1463,2022-04-25,Camera,Electronics,East,6,996,225.75
1464,2024-07-10,Mouse,Accessories,North,1,693,62.75
1465,2023-10-24,Keyboard,Accessories,East,3,513,48.23
1466,2024-05-17,Smartwatch,Electronics,East,8,5736,937.62
1467,2023-04-06,Mouse,Accessories,East,2,1458,208.93
1468,2022-12-03,Smartphone,Electronics,East,8,5496,1104.93
1469,2022-01-07,Tablet,Electronics,North,3,3183,358.87
1470,2023-07-27,Headphones,Accessories,East,6,3990,975.5
1471,2024-02-05,Smartphone,Electronics,West,2,582,76.45
1472,2022-05-03,Printer,Office,South,5,3340,845.53
1473,2023-08-30,Monitor,Accessories,West,1,890,59.1
1474,2024-09-22,Printer,Office,East,6,4890,689.01
1475,2023-10-19,Keyboard,Accessories,East,3,2625,349.61
1476,2022-09-14,Smartwatch,Electronics,North,4,1440,200.09
1477,2024-12-26,Headphones,Accessories,North,5,505,93.85
1478,2022-01-28,Laptop,Electronics,North,8,8192,1822.87
1479,2023-08-09,Keyboard,Accessories,East,3,1920,144.3
1480,2022-10-18,Smartwatch,Electronics,West,8,8768,1065.8
1481,2022-10-12,Mouse,Accessories,North,1,1140,117.05
1482,2023-01-23,Laptop,Electronics,North,4,952,264.61
1483,2024-05-02,Smartphone,Electronics,North,1,225,51.07
1484,2022-08-01,Printer,Office,South,4,1304,336.95
1485,2023-06-25,Camera,Electronics,East,3,1029,206.83
1486,2024-02-29,Printer,Office,South,3,3402,442.67
1487,2022-05-24,Laptop,Electronics,North,9,8460,1201.94
1488,2024-03-07,Monitor,Accessories,North,1,104,26.86
1489,2023-12-18,Monitor,Accessories,West,9,10665,1595.08
1490,2023-08-12,Smartwatch,Electronics,East,8,984,183.07
1491,2024-09-18,Smartphone,Electronics,North,4,2064,359.3
1492,2022-03-08,Laptop,Electronics,North,2,594,172.47
1493,2023-10-25,Printer,Office,South,8,6016,898.33
1494,2024-08-22,Smartphone,Electronics,North,8,2864,195.16
1495,2024-07-17,Tablet,Electronics,North,4,724,186.95
1496,2024-02-11,Mouse,Accessories,East,6,4098,1174.46
1497,2023-06-12,Monitor,Accessories,North,1,338,32.61
1498,2024-03-09,Printer,Office,West,8,9280,1596.88
1499,2022-04-16,Smartwatch,Electronics,East,1,890,57.04
1500,2023-04-26,Tablet,Electronics,South,2,1790,442.75
1501,2023-10-01,Tablet,Electronics,North,9,8523,978.97
1502,2023-02-21,Headphones,Accessories,West,9,7776,677.74
1503,2024-03-20,Mouse,Accessories,North,7,3031,417.5
1504,2022-10-02,Camera,Electronics,South,9,4698,1262.47
1505,2023-06-13,Keyboard,Accessories,West,9,4851,1408.41
1506,2023-01-22,Camera,Electronics,East,6,4542,1169.16
1507,2022-09-21,Headphones,Accessories,North,2,978,210.75
1508,2022-01-04,Mouse,Accessories,South,9,9378,1740.97
1509,2023-08-06,Smartwatch,Electronics,North,8,9464,2043.73
1510,2024-11-08,Printer,Office,West,8,1720,401.26
1511,2022-07-11,Keyboard,Accessories,West,8,4752,1124.22
1512,2023-10-23,Keyboard,Accessories,South,4,584,127.28
1513,2024-07-28,Camera,Electronics,North,9,4554,1031.09
1514,2022-07-23,Tablet,Electronics,South,2,2392,483.39
1515,2023-11-20,Camera,Electronics,South,7,3962,916.13
1516,2023-05-21,Laptop,Electronics,North,3,1308,141.04
1517,2023-09-15,Printer,Office,South,8,5912,1153.18
1518,2023-05-10,Camera,Electronics,South,7,5831,1416.31
1519,2022-12-11,Camera,Electronics,West,7,5572,690.68
1520,2023-08-11,Monitor,Accessories,North,6,5214,1093.04
1521,2022-06-18,Mouse,Accessories,East,9,6705,1283.78
1522,2023-01-28,Headphones,Accessories,North,1,426,93.83
1523,2024-11-06,Smartphone,Electronics,West,2,2204,523.82
1524,2022-08-25,Smartphone,Electronics,North,3,2652,161.67
1525,2023-07-07,Printer,Office,South,6,3132,919.52
1526,2024-06-04,Printer,Office,West,5,1830,437.35
1527,2024-01-27,Laptop,Electronics,East,9,2763,676.25
1528,2022-09-17,Monitor,Accessories,North,8,9056,2281.97
1529,2022-03-10,Camera,Electronics,North,7,5439,1416.62
1530,2022-08-01,Camera,Electronics,South,6,828,47.91
1531,2024-10-01,Smartwatch,Electronics,East,5,1910,463.07
1532,2023-02-19,Tablet,Electronics,North,2,1874,333.86
1533,2023-08-02,Mouse,Accessories,East,1,1032,291.41
1534,2023-06-26,Keyboard,Accessories,East,3,3264,556.86
1535,2022-11-26,Smartphone,Electronics,West,1,877,110.99
1536,2022-05-23,Camera,Electronics,North,3,924,183.18
1537,2023-04-26,Camera,Electronics,West,3,417,114.42
1538,2024-02-21,Laptop,Electronics,West,5,2670,155.89
1539,2024-06-18,Keyboard,Accessories,South,7,2716,512.09
1540,2023-05-18,Headphones,Accessories,West,9,10134,1334.37
1541,2022-01-19,Monitor,Accessories,North,5,5500,1230.98
1542,2024-12-07,Tablet,Electronics,East,6,6228,1756.82
1543,2024-06-16,Laptop,Electronics,West,7,1092,274.77
1544,2023-06-24,Monitor,Accessories,West,5,3255,332.54
1545,2022-06-28,Tablet,Electronics,West,5,5645,1320.86
1546,2024-03-20,Smartphone,Electronics,North,9,7578,466.87
1547,2023-04-21,Keyboard,Accessories,South,9,6282,1594.61
1548,2024-12-29,Laptop,Electronics,South,6,2364,639.29
1549,2023-12-12,Keyboard,Accessories,North,8,6880,1570.91
1550,2022-10-30,Smartphone,Electronics,East,6,3288,249.02
1551,2024-02-01,Monitor,Accessories,East,6,5292,659.58
1552,2023-11-06,Printer,Office,North,3,3522,883.41
1553,2022-10-08,Smartwatch,Electronics,West,2,1518,87.6
1554,2023-06-17,Tablet,Electronics,North,7,2457,690.55
1555,2024-01-09,Headphones,Accessories,West,1,309,62.08
1556,2022-01-24,Monitor,Accessories,North,6,6192,717.46
1557,2022-06-04,Camera,Electronics,East,5,4235,747.96
1558,2022-08-13,Smartwatch,Electronics,North,9,7128,457.11
1559,2024-07-23,Tablet,Electronics,North,5,5660,641.69
1560,2024-05-23,Smartphone,Electronics,South,1,787,120.38
1561,2022-11-13,Mouse,Accessories,West,3,375,107.26
1562,2023-08-19,Camera,Electronics,South,4,296,44.79
1563,2022-01-01,Keyboard,Accessories,East,6,6372,570.75
1564,2024-06-16,Mouse,Accessories,West,6,2214,322.73
1565,2024-09-16,Headphones,Accessories,South,6,2640,734.44
1566,2023-11-08,Camera,Electronics,South,7,2240,580.47
1567,2023-05-06,Smartwatch,Electronics,East,7,6258,1347.74
1568,2024-01-02,Printer,Office,West,8,3816,574.57
1569,2022-05-15,Smartwatch,Electronics,South,2,390,115.48
1570,2024-07-01,Tablet,Electronics,South,7,630,83.28
1571,2022-09-01,Smartphone,Electronics,South,4,3868,819.26
1572,2023-06-27,Monitor,Accessories,North,1,777,211.31
1573,2024-05-28,Monitor,Accessories,North,3,1347,196.59
1574,2023-05-17,Laptop,Electronics,East,9,7272,500.32
1575,2024-09-28,Printer,Office,North,6,5724,857.33
1576,2022-05-07,Headphones,Accessories,West,3,312,74.8
1577,2023-05-18,Laptop,Electronics,East,3,1947,239.63
1578,2023-10-09,Tablet,Electronics,North,6,1128,207.97
1579,2023-03-05,Laptop,Electronics,East,9,4158,672.32
1580,2024-07-04,Keyboard,Accessories,East,6,2670,782.28
1581,2024-05-31,Headphones,Accessories,East,1,85,17.71
1582,2023-12-10,Mouse,Accessories,East,8,4136,1056.54
1583,2022-05-07,Tablet,Electronics,North,6,4332,348.61
1584,2024-07-01,Monitor,Accessories,North,8,1600,305.3
1585,2023-10-28,Tablet,Electronics,East,7,5075,471.21
1586,2022-07-27,Tablet,Electronics,South,6,4152,1065.46
1587,2022-05-13,Printer,Office,East,7,5635,1665.01
1588,2022-09-16,Smartwatch,Electronics,East,3,3108,220.97
1589,2022-10-24,Smartwatch,Electronics,South,7,4270,1197.44
1590,2023-02-15,Monitor,Accessories,West,5,1350,321.9
1591,2024-03-07,Keyboard,Accessories,East,3,330,81.86
1592,2022-07-13,Camera,Electronics,South,6,4260,504.82
1593,2022-07-31,Headphones,Accessories,North,3,2712,751.52
1594,2024-03-26,Smartphone,Electronics,West,1,328,46.23
1595,2023-08-13,Smartphone,Electronics,West,8,7776,498.6
1596,2022-05-08,Laptop,Electronics,East,4,2896,522.82
1597,2023-05-07,Tablet,Electronics,North,2,1902,388.83
1598,2022-01-29,Smartwatch,Electronics,North,7,3255,814.85
1599,2022-03-02,Keyboard,Accessories,North,3,633,162.4
1600,2023-04-11,Tablet,Electronics,East,7,6209,402.78
1601,2023-05-09,Smartwatch,Electronics,East,9,4698,1167.9
1602,2024-07-11,Smartphone,Electronics,West,8,7424,1878.07
1603,2022-01-26,Printer,Office,East,1,498,58.3
1604,2023-08-30,Headphones,Accessories,East,1,111,27.91
1605,2023-08-18,Laptop,Electronics,North,8,7520,1201.4
1606,2023-05-31,Camera,Electronics,South,1,182,30.97
1607,2022-02-18,Mouse,Accessories,West,5,5890,309.0
1608,2024-07-17,Laptop,Electronics,South,4,3244,357.55
1609,2024-04-26,Smartphone,Electronics,South,7,5229,1058.26
1610,2022-10-19,Smartwatch,Electronics,North,9,5202,1271.47
1611,2022-03-15,Keyboard,Accessories,West,3,438,67.43
1612,2023-02-14,Keyboard,Accessories,East,6,6900,1109.73
1613,2022-09-11,Tablet,Electronics,East,3,369,36.07
1614,2024-01-17,Laptop,Electronics,West,4,4140,1229.85
1615,2024-04-13,Printer,Office,South,3,1086,188.65
1616,2023-03-03,Mouse,Accessories,South,2,2134,269.53
1617,2022-06-16,Laptop,Electronics,North,6,5310,637.81
1618,2023-08-20,Headphones,Accessories,East,6,2748,682.8
1619,2024-09-18,Printer,Office,South,9,3357,405.61
1620,2023-01-28,Smartwatch,Electronics,West,9,10206,592.77
1621,2024-10-20,Smartphone,Electronics,South,6,2970,425.9
1622,2022-05-18,Mouse,Accessories,West,4,1208,351.47
1623,2024-06-19,Smartwatch,Electronics,South,3,945,135.59
1624,2022-07-06,Monitor,Accessories,East,8,7040,996.02
1625,2023-11-22,Smartphone,Electronics,West,4,3684,1009.1
1626,2024-02-23,Headphones,Accessories,East,2,1262,190.02
1627,2022-06-24,Mouse,Accessories,South,3,3504,807.65
1628,2022-12-15,Printer,Office,East,6,4464,1122.37
1629,2024-04-02,Laptop,Electronics,East,4,1324,227.2
1630,2023-07-17,Camera,Electronics,East,6,4140,451.27
1631,2024-04-03,Mouse,Accessories,West,8,2384,120.28
1632,2022-05-02,Laptop,Electronics,West,8,4624,1313.36
1633,2023-12-13,Smartwatch,Electronics,West,6,4812,662.54
1634,2022-01-18,Tablet,Electronics,North,6,5640,856.44
1635,2022-09-23,Smartwatch,Electronics,West,5,1840,307.09
1636,2024-11-01,Keyboard,Accessories,North,7,8071,435.51
1637,2022-10-25,Keyboard,Accessories,North,3,2400,297.07
1638,2023-07-01,Smartwatch,Electronics,East,6,3570,265.62
1639,2022-03-27,Laptop,Electronics,East,3,1758,245.92
1640,2023-08-06,Monitor,Accessories,North,4,3072,394.2
1641,2023-08-16,Mouse,Accessories,South,5,2185,136.1
1642,2023-02-03,Smartphone,Electronics,North,8,7664,1251.65
1643,2024-03-13,Headphones,Accessories,West,5,1710,338.1
1644,2024-08-17,Printer,Office,South,2,1878,386.28
1645,2023-07-22,Tablet,Electronics,South,1,569,141.33
1646,2023-04-05,Smartwatch,Electronics,West,3,1488,296.36
1647,2024-04-20,Mouse,Accessories,West,9,9918,1956.17
1648,2022-12-19,Smartwatch,Electronics,South,3,432,36.84
1649,2023-09-18,Tablet,Electronics,East,9,9828,1300.68
1650,2024-12-28,Smartwatch,Electronics,North,5,3625,245.52
1651,2022-05-17,Smartwatch,Electronics,South,3,2187,491.13
1652,2023-10-24,Monitor,Accessories,South,5,5105,1003.4
1653,2022-12-09,Headphones,Accessories,South,3,1392,345.78
1654,2022-11-07,Smartphone,Electronics,North,2,744,110.81
1655,2023-06-05,Smartwatch,Electronics,South,4,1724,233.21
1656,2023-10-26,Mouse,Accessories,West,5,1940,423.17
1657,2023-07-28,Mouse,Accessories,South,4,356,59.15
1658,2023-05-26,Monitor,Accessories,West,5,1095,269.87
1659,2022-12-07,Tablet,Electronics,North,8,4064,543.9
1660,2024-11-20,Smartwatch,Electronics,West,7,5453,1592.37
1661,2024-03-31,Monitor,Accessories,South,8,7104,529.35
1662,2024-04-17,Keyboard,Accessories,East,9,2745,660.56
1663,2024-05-06,Camera,Electronics,North,5,1030,64.81
1664,2023-02-25,Tablet,Electronics,North,9,8973,471.86
1665,2022-12-14,Keyboard,Accessories,North,2,794,128.5
1666,2023-12-20,Printer,Office,South,6,2142,476.19
1667,2023-10-13,Headphones,Accessories,East,2,414,51.1
1668,2023-06-14,Tablet,Electronics,North,3,1416,220.7
1669,2022-04-02,Tablet,Electronics,South,3,2103,541.35
1670,2024-06-20,Camera,Electronics,West,3,861,173.49
1671,2024-05-19,Headphones,Accessories,West,3,2367,222.26
1672,2023-01-16,Tablet,Electronics,South,5,2435,688.82
1673,2023-05-07,Printer,Office,South,4,2456,163.61
1674,2023-07-01,Laptop,Electronics,East,4,3216,962.49
1675,2024-07-25,Smartwatch,Electronics,East,4,4324,833.11
1676,2023-09-27,Mouse,Accessories,South,4,2628,727.87
1677,2023-08-12,Keyboard,Accessories,West,8,8992,2018.64
